,recency,history_segment,history,mens,womens,zip_code,newbie,channel,treatment,target
52778,9,3,406.27,1,1,1,0,0,1,0
52779,6,1,153.78,0,1,0,0,1,0,0
52780,1,1,114.67,1,0,1,1,1,0,0
52781,8,1,148.47,1,0,2,1,2,0,0
52782,7,1,134.99,1,0,1,1,1,1,0
52783,10,1,145.79,1,0,0,0,2,0,0
52784,6,2,258.57,0,1,0,0,0,0,0
52785,6,2,266.64,1,0,0,0,1,0,0
52786,1,1,136.73,0,1,0,0,2,0,1
52787,3,4,717.6,0,1,0,1,1,1,1
52788,6,1,105.45,0,1,0,0,2,0,0
52789,6,0,64.49,1,0,0,1,1,1,0
52790,9,3,381.44,1,0,1,1,2,0,0
52791,6,1,103.74,1,0,2,0,1,0,0
52792,4,0,59.89,1,0,1,1,2,0,0
52793,2,2,262.26,1,0,1,0,1,0,0
52794,8,0,40.74,0,1,1,1,1,0,0
52795,1,1,152.13,1,0,1,1,1,0,0
52796,11,0,96.51,1,0,1,1,1,0,0
52797,12,1,169.86,1,0,0,1,1,0,0
52798,11,3,445.34,0,1,1,1,1,0,0
52799,12,1,118.4,1,0,0,0,1,0,0
52800,2,2,267.62,0,1,0,0,2,0,0
52801,8,0,98.84,1,0,2,0,2,1,0
52802,1,4,628.13,1,0,1,1,1,0,0
52803,11,3,441.01,1,1,1,0,1,0,0
52804,10,0,88.85,0,1,2,1,1,0,0
52805,5,2,316.66,0,1,0,0,2,0,0
52806,8,0,73.6,0,1,0,0,2,1,1
52807,4,2,265.6,0,1,1,1,1,0,0
52808,2,5,940.8,1,1,0,1,0,1,0
52809,5,2,200.28,1,0,1,0,1,0,0
52810,10,1,181.6,1,0,2,0,1,1,0
52811,1,4,581.91,1,0,1,1,2,0,0
52812,4,0,61.02,0,1,2,1,2,1,0
52813,4,0,74.97,1,0,0,0,1,0,0
52814,12,0,49.51,0,1,1,0,2,0,0
52815,9,4,692.25,1,1,0,1,0,0,0
52816,4,0,43.58,1,0,1,1,2,0,0
52817,2,1,143.39,0,1,2,1,1,0,0
52818,11,1,117.0,1,0,0,1,1,0,0
52819,3,3,472.01,0,1,2,0,1,1,0
52820,6,1,124.85,0,1,1,0,1,1,0
52821,9,1,145.36,0,1,0,1,2,1,0
52822,6,0,64.03,0,1,1,0,1,0,0
52823,11,1,181.27,1,0,1,0,1,1,0
52824,1,5,753.68,1,1,0,1,0,1,1
52825,1,1,126.24,0,1,1,1,2,1,0
52826,1,0,30.35,1,0,1,1,2,0,0
52827,3,2,228.97,1,0,0,0,0,1,1
52828,4,3,403.16,0,1,0,1,1,1,0
52829,1,3,418.39,1,1,1,1,0,0,0
52830,10,0,54.64,0,1,1,0,2,0,0
52831,4,0,73.43,0,1,1,0,2,0,0
52832,5,1,191.61,0,1,0,0,1,1,0
52833,2,5,774.52,0,1,0,1,1,1,1
52834,6,0,95.76,0,1,1,1,2,1,0
52835,10,1,193.66,0,1,0,1,2,0,0
52836,1,1,129.4,1,0,1,1,2,0,0
52837,3,0,59.15,1,0,1,0,2,1,0
52838,9,2,243.07,1,1,0,0,1,0,0
52839,2,3,480.45,1,0,0,0,1,0,1
52840,3,2,243.51,1,0,0,0,1,0,1
52841,11,1,118.12,0,1,2,0,2,1,0
52842,3,0,89.07,0,1,0,1,1,0,0
52843,7,1,122.79,0,1,1,1,1,1,0
52844,7,5,945.43,1,1,2,1,0,1,0
52845,2,2,272.1,0,1,1,1,1,0,0
52846,1,1,104.95,0,1,2,1,2,1,0
52847,1,3,443.81,0,1,0,0,2,0,0
52848,4,1,103.51,0,1,1,0,2,0,0
52849,10,2,255.13,0,1,1,1,1,0,0
52850,9,0,33.79,0,1,0,1,2,0,0
52851,1,4,520.24,1,1,1,1,2,0,1
52852,1,3,376.66,1,0,2,0,2,0,0
52853,1,1,108.31,1,0,0,0,2,0,0
52854,4,0,30.08,0,1,1,0,1,0,0
52855,9,3,434.99,1,0,1,1,0,0,0
52856,2,2,206.46,1,1,1,0,0,0,0
52857,1,3,399.04,1,1,2,0,0,1,1
52858,1,2,341.67,0,1,1,0,2,1,1
52859,6,1,134.74,1,0,1,1,1,0,0
52860,6,1,162.43,1,0,1,0,1,0,1
52861,11,0,45.75,0,1,2,1,2,0,0
52862,8,0,78.81,1,0,1,1,2,1,0
52863,7,2,299.3,0,1,1,0,2,0,1
52864,12,3,458.27,0,1,0,0,2,0,0
52865,1,6,1248.64,1,1,0,1,2,1,0
52866,4,0,79.09,1,0,1,1,2,0,0
52867,5,1,142.3,0,1,1,1,2,0,0
52868,3,3,492.51,0,1,2,0,0,1,0
52869,4,3,420.8,0,1,2,0,2,0,0
52870,2,3,430.05,1,1,0,1,0,1,1
52871,4,0,74.59,0,1,0,1,2,0,0
52872,3,2,278.4,1,0,0,1,1,0,0
52873,12,1,199.69,0,1,0,0,1,1,0
52874,3,2,223.21,1,0,1,1,0,0,0
52875,10,0,97.65,1,0,1,0,1,1,0
52876,3,0,84.66,1,0,2,0,1,0,0
52877,6,1,134.77,1,0,1,0,1,0,0
52878,1,1,138.35,0,1,0,1,1,0,0
52879,3,1,175.47,0,1,0,0,2,0,0
52880,2,5,881.26,1,0,0,1,0,0,0
52881,6,4,543.47,1,1,0,1,2,1,1
52882,3,0,97.51,0,1,0,0,2,1,0
52883,6,1,192.27,1,0,0,0,1,0,0
52884,7,3,420.3,1,0,2,0,2,1,0
52885,3,2,275.48,1,0,2,0,2,0,0
52886,2,4,533.72,0,1,1,1,2,0,0
52887,1,2,290.06,1,0,1,1,0,0,0
52888,6,2,281.21,1,0,2,0,2,0,0
52889,5,4,695.0,0,1,2,1,2,1,1
52890,11,5,804.05,1,0,2,1,0,0,1
52891,10,0,94.93,1,0,1,1,2,0,0
52892,2,1,101.31,0,1,2,0,1,0,0
52893,3,3,362.51,0,1,0,0,1,0,1
52894,3,1,138.86,0,1,1,1,2,0,0
52895,2,2,275.57,1,0,0,1,2,0,0
52896,1,3,442.25,1,0,0,0,0,1,0
52897,3,1,110.73,1,0,0,1,1,1,0
52898,5,1,114.4,0,1,0,0,1,0,0
52899,1,3,438.97,1,0,2,1,0,0,0
52900,1,3,372.08,1,0,1,0,1,1,0
52901,12,1,106.48,1,0,0,0,1,0,0
52902,2,0,98.95,1,0,1,0,1,1,1
52903,10,2,228.07,0,1,2,0,0,1,0
52904,4,2,211.19,1,0,1,0,0,0,1
52905,1,4,674.02,1,1,2,1,0,0,1
52906,11,1,194.56,1,0,1,0,1,0,0
52907,7,2,229.41,0,1,1,0,2,0,0
52908,9,1,156.37,0,1,0,0,1,1,0
52909,7,1,140.79,1,0,2,0,2,0,0
52910,5,0,67.38,0,1,1,1,2,1,0
52911,1,5,812.72,1,1,1,1,0,1,1
52912,10,1,133.82,0,1,1,0,1,0,0
52913,6,4,622.1,1,1,1,1,2,0,0
52914,1,3,458.55,1,1,1,0,0,0,1
52915,8,0,49.7,0,1,2,1,1,0,0
52916,9,1,108.81,0,1,2,0,2,0,1
52917,5,4,565.59,1,0,1,1,2,0,0
52918,12,3,382.96,1,1,0,0,0,0,1
52919,3,2,214.0,0,1,0,1,0,0,0
52920,12,0,36.13,1,0,0,1,2,0,0
52921,9,1,162.96,1,0,0,1,1,1,0
52922,11,4,673.4,0,1,0,1,1,1,0
52923,4,4,729.12,1,1,1,1,0,0,0
52924,9,1,125.47,0,1,0,0,1,0,0
52925,4,0,66.0,0,1,0,1,2,1,0
52926,2,2,267.52,1,1,0,0,1,0,1
52927,10,0,68.69,1,0,0,1,1,0,0
52928,2,6,1262.42,1,0,1,1,0,0,0
52929,11,0,95.3,1,0,0,0,2,1,0
52930,4,0,42.91,0,1,0,1,1,0,0
52931,4,2,307.89,1,0,1,1,0,1,0
52932,6,2,318.46,1,0,1,0,1,0,0
52933,3,2,206.1,0,1,1,1,0,1,0
52934,11,1,100.25,0,1,0,1,1,1,0
52935,2,1,175.06,1,0,1,1,1,1,0
52936,2,3,428.38,1,0,1,0,1,0,0
52937,3,1,100.51,1,0,1,0,1,0,0
52938,3,0,42.69,0,1,1,1,1,0,0
52939,1,1,166.3,1,0,2,1,1,0,0
52940,6,0,59.68,0,1,1,0,2,0,1
52941,9,4,707.62,0,1,1,1,0,0,0
52942,3,4,532.41,0,1,1,1,2,1,0
52943,3,0,76.26,1,0,1,1,1,0,0
52944,1,6,1120.89,1,1,0,1,2,0,1
52945,1,0,32.93,1,0,1,0,2,0,0
52946,9,4,639.46,1,0,0,1,1,0,1
52947,5,2,349.25,1,0,1,0,1,1,1
52948,6,2,309.6,0,1,1,0,1,0,0
52949,7,2,271.74,0,1,0,0,1,0,0
52950,1,2,231.77,0,1,1,1,1,1,0
52951,6,1,146.13,0,1,0,1,1,1,0
52952,10,3,477.54,0,1,0,0,1,0,0
52953,10,2,220.29,0,1,1,1,2,0,0
52954,6,1,129.78,1,0,0,1,1,1,0
52955,9,3,428.47,1,0,2,1,0,1,0
52956,12,0,66.4,0,1,1,1,2,0,0
52957,7,1,130.28,0,1,1,0,2,1,0
52958,12,0,63.51,0,1,0,1,1,0,0
52959,1,6,1999.94,1,1,0,1,0,0,1
52960,1,4,511.36,0,1,2,1,1,1,0
52961,9,2,347.6,1,0,1,0,2,0,0
52962,1,0,54.25,0,1,2,1,2,0,0
52963,1,1,187.31,1,0,2,1,1,0,0
52964,1,1,106.31,0,1,1,0,1,0,0
52965,7,1,134.7,1,0,0,1,1,1,0
52966,11,3,354.76,1,0,0,1,2,1,0
52967,9,1,105.19,0,1,1,0,1,0,0
52968,9,1,150.06,1,0,1,1,1,1,0
52969,1,6,1429.97,0,1,1,1,2,1,0
52970,4,1,198.54,0,1,1,0,2,1,0
52971,9,1,110.4,1,0,1,0,2,0,0
52972,3,6,1074.9,1,1,0,1,0,1,0
52973,2,5,879.73,1,1,0,1,0,0,0
52974,10,0,44.28,0,1,0,0,2,0,1
52975,12,1,156.23,0,1,1,0,2,0,0
52976,2,2,223.27,0,1,1,1,2,0,0
52977,1,3,379.05,0,1,0,0,0,0,0
52978,6,2,239.87,1,1,0,1,1,1,0
52979,2,5,860.37,0,1,0,1,1,1,0
52980,2,3,383.14,1,0,1,0,2,1,0
52981,2,1,121.26,0,1,1,1,2,1,0
52982,1,6,1106.84,1,0,0,1,0,0,0
52983,1,2,324.24,1,0,2,1,1,0,0
52984,4,2,308.47,0,1,0,1,0,1,0
52985,9,1,140.32,0,1,2,1,1,1,0
52986,1,4,702.19,1,1,1,1,1,1,0
52987,3,1,161.93,0,1,0,1,1,0,0
52988,11,2,233.74,1,0,1,1,2,0,0
52989,7,0,35.33,0,1,2,1,1,0,0
52990,6,1,169.85,1,0,0,1,2,1,0
52991,2,3,381.72,0,1,1,1,2,0,0
52992,3,0,43.44,1,0,2,0,1,0,0
52993,4,2,249.2,1,1,1,0,0,0,0
52994,11,1,128.85,0,1,1,0,2,1,1
52995,4,1,147.2,0,1,1,0,2,0,0
52996,1,0,88.74,0,1,0,0,2,0,0
52997,12,0,43.1,0,1,0,1,2,0,0
52998,8,1,153.46,1,0,1,1,1,0,0
52999,12,1,191.46,0,1,0,1,1,0,0
53000,7,5,935.11,1,1,2,1,0,0,0
53001,5,1,117.88,0,1,0,0,1,0,0
53002,10,1,145.99,0,1,1,1,2,1,0
53003,7,0,86.84,1,0,1,1,1,1,0
53004,4,4,741.75,1,1,2,1,2,0,0
53005,6,1,135.74,1,0,1,0,1,0,0
53006,6,0,42.39,1,0,1,0,1,1,0
53007,3,3,386.1,0,1,0,0,1,0,0
53008,7,6,1100.26,1,0,1,1,2,1,0
53009,1,6,1064.96,1,1,1,1,0,0,0
53010,7,3,374.1,1,0,2,0,1,0,0
53011,4,4,567.28,1,0,0,1,2,0,0
53012,3,3,404.93,1,1,1,0,1,1,1
53013,10,2,253.9,1,0,1,0,2,0,1
53014,11,0,37.53,1,0,2,1,1,0,0
53015,6,0,54.91,0,1,0,0,2,1,0
53016,9,0,62.46,1,0,0,1,2,0,0
53017,3,6,1062.24,1,0,2,1,2,0,0
53018,5,0,97.03,0,1,1,0,2,1,0
53019,2,1,192.14,1,0,1,0,1,1,0
53020,2,3,475.48,0,1,2,0,0,0,0
53021,3,1,120.77,0,1,1,0,1,0,0
53022,6,2,253.43,1,1,0,1,0,0,1
53023,7,2,203.25,1,1,0,1,0,0,0
53024,6,1,100.54,1,0,1,0,2,1,0
53025,9,1,123.97,1,0,0,1,1,0,0
53026,9,1,157.86,0,1,0,0,1,0,0
53027,2,1,184.92,0,1,1,1,1,0,1
53028,3,4,718.13,1,1,1,1,1,0,0
53029,11,0,46.59,0,1,1,0,1,0,0
53030,5,3,417.98,1,0,1,0,2,0,0
53031,6,4,549.99,1,0,1,1,0,1,0
53032,2,1,102.69,0,1,0,0,1,0,1
53033,11,0,68.35,1,0,2,1,2,0,0
53034,10,0,62.69,0,1,1,0,1,0,0
53035,5,0,71.4,0,1,1,1,1,0,0
53036,9,2,209.95,1,0,0,1,1,0,0
53037,2,4,508.7,1,1,2,1,0,1,0
53038,2,1,198.19,0,1,0,1,1,0,0
53039,6,2,209.27,1,1,1,0,2,0,0
53040,10,0,40.35,1,0,1,1,2,0,1
53041,2,0,34.77,1,0,0,0,2,1,0
53042,2,4,554.93,1,0,2,1,1,0,0
53043,2,4,576.97,0,1,2,1,1,0,1
53044,5,3,469.05,0,1,1,0,1,0,0
53045,9,0,70.86,0,1,0,0,1,0,0
53046,6,1,169.07,1,0,2,0,1,1,0
53047,2,2,229.2,1,0,0,0,2,0,0
53048,11,1,133.7,0,1,0,0,2,0,1
53049,10,2,265.28,1,0,1,0,1,1,1
53050,4,0,75.02,1,0,0,1,1,0,1
53051,7,2,212.23,0,1,2,1,2,1,1
53052,9,2,264.76,1,0,0,0,1,0,0
53053,1,4,619.18,1,0,0,1,1,0,0
53054,3,5,852.43,0,1,1,1,1,1,1
53055,1,0,73.49,1,0,1,1,1,1,0
53056,7,0,66.91,1,0,0,1,2,0,0
53057,1,0,85.17,0,1,0,1,1,0,0
53058,2,1,103.85,1,0,1,0,2,0,0
53059,7,0,55.2,1,0,0,1,2,0,0
53060,2,0,58.55,0,1,1,0,1,0,0
53061,5,2,278.28,0,1,0,0,2,0,1
53062,3,0,36.79,0,1,0,1,1,0,0
53063,9,0,31.85,0,1,0,1,1,0,0
53064,10,1,107.23,1,0,0,1,2,0,0
53065,1,1,151.61,1,0,0,1,1,0,0
53066,1,5,809.3,1,0,0,1,2,0,0
53067,1,0,60.7,0,1,2,0,1,0,0
53068,1,2,227.95,1,1,0,1,1,0,0
53069,12,0,60.28,1,0,0,1,1,0,0
53070,4,4,606.22,0,1,0,1,0,0,0
53071,9,1,139.74,0,1,0,0,2,0,0
53072,1,3,380.51,1,1,0,0,2,0,0
53073,3,2,252.01,1,0,0,1,1,1,0
53074,6,4,569.18,1,1,1,1,0,0,0
53075,1,6,1216.65,1,1,1,1,2,1,1
53076,9,1,147.06,1,0,1,1,2,1,0
53077,2,0,98.03,0,1,2,0,2,0,0
53078,1,2,279.74,0,1,0,0,2,0,1
53079,2,1,126.95,1,0,0,0,2,0,0
53080,10,1,178.44,1,0,0,1,2,1,0
53081,11,4,565.66,1,1,1,1,1,0,0
53082,2,6,1442.56,0,1,1,1,2,1,0
53083,10,0,52.72,0,1,0,0,2,0,0
53084,10,1,106.38,0,1,0,0,1,1,1
53085,1,1,117.82,1,0,1,0,1,0,0
53086,9,2,203.68,0,1,1,0,2,0,0
53087,11,1,143.26,1,0,0,1,1,1,0
53088,9,3,359.65,1,1,1,0,0,0,0
53089,1,0,97.27,0,1,1,1,1,0,1
53090,2,3,387.12,1,0,0,0,1,1,0
53091,5,2,348.62,1,0,0,1,0,0,0
53092,9,3,497.03,0,1,1,1,2,0,0
53093,7,5,797.62,0,1,0,1,0,1,1
53094,3,1,131.37,0,1,1,1,2,0,0
53095,6,1,172.91,0,1,0,0,2,0,0
53096,9,3,405.58,1,1,0,0,0,0,0
53097,1,2,309.41,1,0,1,0,1,1,0
53098,2,1,181.33,1,0,1,1,1,0,0
53099,4,3,391.68,0,1,0,0,1,1,0
53100,7,1,159.98,1,0,1,1,1,1,0
53101,3,1,143.53,0,1,0,0,2,0,0
53102,9,0,31.48,0,1,0,0,2,0,0
53103,3,0,69.74,1,0,1,0,2,0,0
53104,6,0,40.15,0,1,1,1,2,1,0
53105,10,0,77.44,1,0,0,0,2,0,1
53106,6,0,90.16,1,0,1,0,1,0,0
53107,1,4,722.29,1,1,1,1,2,0,0
53108,5,0,69.61,0,1,1,1,1,0,0
53109,11,1,132.59,0,1,2,1,2,0,1
53110,9,4,745.29,0,1,1,1,1,0,0
53111,8,1,165.15,1,0,0,0,2,1,0
53112,1,6,1016.49,1,1,1,1,0,0,0
53113,11,1,151.23,1,0,2,1,1,1,1
53114,7,1,115.4,0,1,1,0,2,0,0
53115,2,1,175.93,1,0,1,1,1,0,0
53116,1,1,164.07,0,1,1,1,2,0,0
53117,10,4,588.2,0,1,0,1,2,0,0
53118,4,3,485.04,0,1,2,0,0,1,0
53119,1,0,74.29,0,1,0,0,2,0,0
53120,4,1,189.37,0,1,1,0,1,0,1
53121,2,4,506.11,0,1,0,1,0,0,0
53122,9,2,212.33,1,0,0,0,1,0,0
53123,10,1,183.57,0,1,1,0,2,0,0
53124,1,1,138.25,0,1,0,1,2,0,0
53125,9,1,196.26,1,0,0,1,1,0,0
53126,3,4,506.29,1,0,0,1,2,1,0
53127,8,2,272.49,0,1,0,0,0,0,0
53128,8,2,293.11,0,1,1,1,1,0,0
53129,3,0,92.11,1,0,1,0,2,0,1
53130,3,2,320.87,0,1,1,1,1,0,0
53131,4,1,180.06,1,0,1,0,2,1,0
53132,7,2,309.15,1,1,1,0,1,0,0
53133,5,0,91.51,0,1,1,0,1,0,0
53134,6,0,31.87,0,1,1,0,2,0,1
53135,6,3,392.88,0,1,0,1,2,0,0
53136,1,2,254.9,0,1,0,0,0,1,0
53137,7,0,86.56,1,0,1,1,1,0,0
53138,2,3,467.1,1,1,1,0,2,1,1
53139,9,0,36.32,1,0,2,0,2,0,0
53140,12,1,148.77,1,0,0,0,2,0,0
53141,3,4,521.06,0,1,1,1,1,0,0
53142,8,1,178.55,0,1,0,0,2,0,0
53143,5,0,91.29,0,1,0,0,1,1,0
53144,9,0,71.39,1,0,2,1,1,0,0
53145,1,2,200.79,1,0,0,1,1,1,0
53146,1,2,345.46,1,0,1,1,0,0,0
53147,12,1,197.34,1,0,1,1,2,0,0
53148,4,2,348.73,0,1,1,0,0,0,0
53149,2,4,512.44,1,0,0,1,1,0,0
53150,5,0,67.45,1,0,0,0,1,1,0
53151,3,0,99.69,0,1,1,0,2,0,0
53152,4,2,287.54,1,0,0,0,1,0,1
53153,2,2,290.02,1,1,1,1,1,1,0
53154,3,5,753.96,0,1,1,1,2,0,0
53155,9,1,176.92,0,1,1,0,2,0,0
53156,7,2,228.15,0,1,0,1,1,1,0
53157,7,4,518.4,0,1,1,1,2,1,0
53158,8,1,104.69,1,0,1,0,1,0,0
53159,1,0,72.21,1,0,2,1,1,0,0
53160,10,2,225.73,1,0,1,1,1,0,0
53161,9,0,53.76,1,0,1,0,1,1,0
53162,3,3,469.85,0,1,2,1,0,1,0
53163,3,0,75.62,0,1,0,0,1,1,0
53164,10,2,245.94,0,1,1,1,1,0,0
53165,10,3,362.62,0,1,2,0,0,1,0
53166,9,1,127.34,1,0,2,0,2,1,0
53167,10,3,369.69,0,1,0,1,0,0,0
53168,9,0,81.22,1,0,0,0,1,0,0
53169,10,1,100.44,1,0,0,1,1,0,0
53170,2,0,61.55,1,0,1,1,1,0,1
53171,2,3,452.8,1,1,1,0,0,0,0
53172,4,2,253.0,1,1,1,0,1,0,0
53173,5,3,363.42,0,1,0,0,0,1,0
53174,6,0,87.09,1,0,2,1,1,0,0
53175,2,4,614.65,1,1,1,1,0,0,1
53176,10,2,239.58,0,1,2,1,1,0,0
53177,10,1,139.6,1,0,0,1,2,1,0
53178,12,1,178.77,0,1,1,1,2,0,1
53179,4,0,91.21,1,0,2,1,2,0,0
53180,12,3,376.34,1,1,1,0,1,0,1
53181,1,4,730.17,1,0,1,1,2,0,1
53182,7,4,508.3,1,1,1,1,0,0,0
53183,9,0,32.82,1,0,0,0,1,0,0
53184,1,0,51.45,1,0,0,0,1,0,0
53185,5,2,330.44,1,0,1,1,0,0,0
53186,7,3,394.21,1,0,0,0,0,0,0
53187,3,2,211.49,0,1,1,0,1,1,0
53188,9,1,175.74,0,1,1,1,1,1,0
53189,4,0,43.46,0,1,0,0,1,0,0
53190,10,1,155.4,0,1,1,0,2,1,0
53191,3,2,201.36,0,1,0,0,2,0,0
53192,10,1,111.17,1,0,1,1,2,0,0
53193,2,5,805.08,0,1,0,1,1,1,1
53194,1,2,254.86,1,0,1,0,2,0,0
53195,6,1,155.8,1,0,1,0,1,0,0
53196,11,3,431.67,1,0,1,0,2,1,0
53197,1,4,671.91,0,1,1,1,0,1,0
53198,3,2,279.48,1,1,0,0,1,1,0
53199,5,0,58.89,0,1,2,1,2,0,0
53200,5,1,191.59,0,1,1,0,1,1,0
53201,7,3,455.3,1,0,1,1,1,1,1
53202,12,3,448.97,1,0,1,0,2,1,0
53203,3,1,141.62,0,1,0,0,1,1,0
53204,6,5,755.58,1,1,1,1,1,0,1
53205,1,0,59.26,1,0,1,0,2,0,0
53206,9,1,160.15,1,0,0,0,2,0,0
53207,8,1,144.68,0,1,1,1,1,0,0
53208,3,5,772.94,1,1,1,1,1,1,0
53209,3,0,90.72,0,1,0,0,1,1,0
53210,6,2,218.48,0,1,0,0,2,0,0
53211,9,1,176.51,0,1,1,0,1,0,0
53212,2,2,295.45,1,0,0,0,1,0,0
53213,7,0,48.25,1,0,0,1,1,0,0
53214,5,0,93.64,1,0,1,0,1,0,1
53215,1,6,1378.28,1,0,0,1,0,1,1
53216,10,0,78.57,1,0,1,1,1,0,0
53217,6,1,103.22,0,1,1,0,1,0,0
53218,3,1,168.51,1,0,2,1,1,0,0
53219,1,2,248.83,0,1,0,0,0,0,1
53220,5,3,371.43,1,0,2,0,2,0,0
53221,9,1,179.4,0,1,1,0,1,1,0
53222,2,0,93.26,1,0,1,0,1,0,0
53223,3,2,200.15,1,1,0,0,2,1,0
53224,10,0,51.62,0,1,1,0,1,0,0
53225,8,2,269.49,0,1,0,1,1,1,0
53226,3,4,663.97,1,1,1,1,2,0,0
53227,4,2,249.68,1,0,1,1,1,1,0
53228,4,3,471.47,1,1,1,0,1,0,0
53229,6,2,283.98,0,1,0,1,1,0,0
53230,1,1,178.81,0,1,0,0,1,0,1
53231,9,1,133.62,1,0,0,1,2,0,0
53232,7,1,111.67,1,0,0,1,1,1,0
53233,1,6,1204.21,1,1,0,1,2,0,1
53234,11,0,46.17,0,1,0,1,2,0,1
53235,6,1,109.9,0,1,0,0,1,0,0
53236,1,2,213.64,1,0,1,0,1,0,0
53237,10,1,103.9,1,0,1,1,1,1,0
53238,3,1,133.41,1,0,1,1,2,0,1
53239,4,2,252.14,1,0,1,0,2,1,0
53240,10,1,109.22,0,1,1,1,2,1,0
53241,2,0,75.94,0,1,0,1,1,0,0
53242,4,2,221.29,1,0,2,1,1,0,0
53243,11,4,514.86,1,1,0,1,2,0,1
53244,10,2,212.6,1,1,0,1,2,0,1
53245,1,2,239.33,1,0,1,1,1,0,1
53246,1,0,83.75,0,1,0,1,2,0,0
53247,3,0,35.39,0,1,0,0,2,0,0
53248,4,0,38.15,1,0,1,0,2,0,0
53249,10,3,491.48,0,1,1,0,2,0,0
53250,6,0,75.16,0,1,1,0,2,1,0
53251,12,0,89.55,1,0,2,0,2,0,1
53252,3,2,233.81,1,0,1,1,2,0,0
53253,1,3,354.87,1,0,0,0,2,1,0
53254,8,0,96.59,0,1,0,0,2,1,0
53255,2,1,128.66,0,1,1,0,1,0,0
53256,1,2,205.45,1,1,1,0,2,1,0
53257,8,3,373.47,1,0,2,0,1,1,0
53258,11,2,232.88,0,1,1,1,2,0,0
53259,4,2,300.85,1,0,2,0,0,1,0
53260,1,5,910.79,0,1,1,1,2,0,0
53261,2,1,162.0,1,0,2,0,2,0,0
53262,1,1,150.83,1,0,0,1,2,1,0
53263,8,1,111.74,0,1,0,0,1,0,1
53264,10,4,640.57,0,1,1,1,1,1,0
53265,2,4,717.21,0,1,1,1,0,0,0
53266,8,0,80.64,0,1,1,1,2,1,0
53267,11,1,127.95,0,1,1,1,2,0,0
53268,9,0,44.29,1,0,0,1,2,0,0
53269,4,2,256.76,1,0,0,0,2,0,1
53270,2,5,782.8,1,0,1,1,0,0,0
53271,10,1,136.61,1,0,0,0,1,0,0
53272,10,1,180.76,0,1,0,0,2,0,0
53273,8,0,41.49,1,0,0,1,1,1,0
53274,10,0,98.91,0,1,2,1,2,0,0
53275,6,1,186.96,1,0,0,0,1,0,0
53276,6,1,143.55,0,1,0,1,2,1,1
53277,10,1,109.0,0,1,0,0,2,0,0
53278,9,1,145.14,0,1,2,1,1,0,0
53279,9,2,229.81,1,1,1,1,1,0,0
53280,7,3,351.41,0,1,1,0,0,0,1
53281,8,2,279.65,0,1,0,1,2,0,0
53282,8,0,51.26,1,0,0,0,2,0,0
53283,4,4,596.62,1,0,1,1,2,0,0
53284,10,1,106.05,0,1,0,1,1,1,0
53285,4,1,169.97,1,0,1,0,2,0,0
53286,3,0,99.99,0,1,0,0,1,0,0
53287,12,1,175.91,1,0,1,0,1,1,0
53288,7,0,50.62,0,1,0,0,1,0,1
53289,5,2,288.35,1,0,1,1,0,0,0
53290,5,0,42.31,0,1,0,0,2,0,0
53291,12,1,107.54,0,1,1,0,1,0,0
53292,4,2,296.25,1,0,1,0,1,0,1
53293,1,2,218.25,1,0,2,1,2,0,0
53294,2,0,90.04,1,0,2,1,1,1,0
53295,2,1,185.09,0,1,0,1,1,0,0
53296,2,1,138.76,0,1,0,1,1,0,0
53297,11,1,139.87,1,0,2,0,1,1,0
53298,11,2,205.22,1,1,1,1,1,1,0
53299,1,2,296.83,1,1,2,1,0,1,0
53300,6,1,123.43,1,0,0,1,2,1,0
53301,9,0,77.1,0,1,0,1,1,1,0
53302,1,4,676.0,0,1,0,1,2,1,0
53303,3,1,164.18,0,1,0,1,1,0,0
53304,1,4,605.31,1,1,2,1,1,0,0
53305,8,0,88.09,0,1,1,0,1,0,0
53306,1,3,431.98,1,1,0,0,2,0,1
53307,3,2,211.72,0,1,1,1,1,0,0
53308,5,1,131.25,0,1,1,0,1,1,0
53309,2,1,105.97,0,1,1,0,2,0,0
53310,7,4,653.76,1,1,2,1,0,1,0
53311,3,1,179.77,1,0,1,1,2,0,1
53312,1,0,63.13,0,1,1,0,1,0,0
53313,10,0,33.43,0,1,1,1,2,0,0
53314,1,0,67.07,0,1,2,1,2,0,0
53315,3,3,414.84,1,1,0,0,0,0,0
53316,3,1,173.66,0,1,2,0,2,1,0
53317,3,2,326.42,1,1,0,0,2,0,0
53318,10,1,136.43,0,1,0,1,2,1,0
53319,4,0,47.07,0,1,2,1,1,1,0
53320,1,1,184.69,1,0,1,1,1,0,1
53321,6,0,58.42,1,0,1,1,1,0,0
53322,2,6,1122.92,1,1,0,1,0,0,1
53323,10,1,103.77,1,0,1,0,2,1,1
53324,5,3,429.97,0,1,0,1,1,0,0
53325,8,0,71.0,1,0,0,0,2,0,0
53326,1,2,332.65,0,1,0,1,1,0,0
53327,3,2,227.21,1,1,1,0,1,1,0
53328,2,2,274.31,1,0,1,0,0,0,0
53329,3,0,69.39,1,0,0,1,1,1,0
53330,6,4,734.42,1,1,0,1,0,1,0
53331,10,3,463.47,0,1,1,1,2,0,0
53332,11,3,388.71,0,1,1,0,2,0,0
53333,11,1,187.66,1,0,2,0,2,0,0
53334,2,2,321.61,0,1,1,0,1,0,1
